machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,4096,f16,0.5,8,64,67108864,1,2.56921,2.51849,2.6161,0.856683,0,26.1204,2.76325,0,2.53794,0.20536,0,1,matrix,f16,0.921068
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,4096,f16,0.5,8,64,67108864,1,2.53786,2.49979,2.57836,1.96253,0,26.4431,2.73053,0,2.5093,0.15824,0,1,matrix,f16,0.924143
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,4,4194304,128,40.7247,39.7694,43.5497,3.10868,0,26.3658,42.1992,36.886,20.5754,0,0,1,matrix,f16,0.488221
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,16384,f16,0.5,8,4,4194304,256,73.8748,69.9512,75.7109,2.69084,0,14.5346,78.0102,63.6617,42.8339,2.67723,0,1,matrix,f16,0.546798
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,16384,f16,0.5,8,4,4194304,256,39.872,39.7539,40.1751,0.797349,0,26.9297,43.805,0,40.7765,2.67811,0,1,matrix,f16,0.930551
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,16384,f16,0.5,8,4,4194304,256,37.3708,37.3479,37.9594,0.106156,0,28.7321,41.138,0,40.7447,5.05702,0,1,matrix,f16,0.990344
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,16,16777216,32,29.9752,29.294,33.2029,4.53642,0,35.821,32.9979,28.417,20.1571,0,0,1,matrix,f16,0.612839
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,16384,f16,0.5,8,16,16777216,64,57.5307,56.9769,60.141,1.40872,0,18.6638,63.3609,53.0885,46.4883,2.6661,0,1,matrix,f16,0.733963
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,16384,f16,0.5,8,16,16777216,64,39.0249,38.6411,39.0867,0.585442,0,27.5142,42.9616,0,40.19,2.67317,0,1,matrix,f16,0.935541
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,16384,f16,0.5,8,16,16777216,64,36.385,36.3459,36.4119,0.0828193,0,29.5106,40.3678,0,40.1932,3.05613,0,1,matrix,f16,0.995638
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,64,67108864,8,37.6428,36.6768,38.7825,2.7678,0,28.5245,41.7479,35.1103,20.4144,0,0,1,matrix,f16,0.489489
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,16384,f16,0.5,8,64,67108864,16,54.315,53.8164,55.6406,0.915276,0,19.7688,60.296,49.154,46.5606,2.67291,0,1,matrix,f16,0.771617
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,16384,f16,0.5,8,64,67108864,16,38.5865,38.472,38.6293,0.0993819,0,27.8269,42.8092,0,40.0494,2.70392,0,1,matrix,f16,0.936124
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,16384,f16,0.5,8,64,67108864,16,36.4177,36.3675,36.4635,0.0760366,0,29.4841,40.269,0,40.0208,2.80586,0,1,matrix,f16,0.994185
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,16384,f16,0.5,8,256,268435456,2,51.143,50.7235,52.2682,1.13894,0,20.9949,56.5805,41.9325,21.379,0,0,1,matrix,f16,0.376999
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,16384,f16,0.5,8,256,268435456,4,58.8448,58.2429,60.0795,0.699337,0,18.247,65.1017,47.2311,45.2655,2.66765,0,1,matrix,f16,0.695106
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,16384,f16,0.5,8,256,268435456,4,41.4136,38.5472,41.49,6.8132,1,25.9273,42.7048,0,40.0078,2.67602,0,1,matrix,f16,0.936824
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,16384,f16,0.5,8,256,268435456,4,39.5052,39.4487,39.5471,0.10162,0,27.1798,40.709,0,39.9997,2.73107,0,1,matrix,f16,0.982536
