machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,0.5,8,256,134217728,1,27.1492,26.7555,27.8244,0.865112,0,9.88742,30.106,21.8577,5.0572,0,0.710576,1,rsweep,f16,0.167705
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,2048,f32,1,8,4,4194304,4,0.942016,0.864533,1.03,7.15994,1,17.8099,0.99816,0.678107,0.639424,0,0,1,rsweep,f32,0.645643
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,2048,f32,1,8,4,4194304,4,1.07324,1.02333,1.20588,6.65904,1,15.6323,1.15883,0.708042,0.677664,0.079456,0,1,rsweep,f32,0.594974
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,2048,f32,1,8,4,4194304,4,0.725651,0.696077,0.775472,4.69775,0,23.1202,0.765248,0,0.669648,0.082064,0,1,rsweep,f32,0.873162
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,2048,f32,1,8,4,4194304,4,0.699798,0.66705,0.712547,1.18513,0,23.9744,0.739328,0,0.661744,0.078848,0,1,rsweep,f32,0.897953
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,2048,f32,1,8,16,16777216,1,0.787912,0.756621,0.843185,1.69086,0,21.2933,0.826272,0.169605,0.629504,0,0,1,rsweep,f32,0.763956
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,2048,f32,1,8,16,16777216,1,1.35301,1.31034,1.40519,2.16164,0,12.3999,1.46166,0.606171,0.675312,0.089248,0,1,rsweep,f32,0.461405
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,2048,f32,1,8,16,16777216,1,0.744349,0.705662,0.779153,2.81269,0,22.5394,0.789504,0,0.666768,0.096848,0,1,rsweep,f32,0.850925
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,2048,f32,1,8,16,16777216,1,0.711273,0.682063,0.730079,2.56209,0,23.5876,0.717344,0,0.628656,0.044864,0,1,rsweep,f32,0.877586
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.125,8,4,2097152,1,2.62235,2.40675,3.48497,14.0868,1,6.39779,2.88034,2.39193,0.130224,0,0.064208,1,rsweep,s4,0.0442891
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.125,8,4,4194304,2,14.3579,12.0906,17.0902,18.6754,1,4.67401,15.9032,13.8946,0.387952,0,0.28624,1,rsweep,s4,0.0245131
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,4096,f32,0.125,8,16,8388608,1,15.9434,11.5636,17.3498,26.2145,1,4.20918,17.6758,15.2363,0.334912,0,0.247776,1,rsweep,s4,0.020734
