machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,4096,f32,1,8,4,4194304,16,5.84633,5.67817,6.89009,3.67057,0,11.4788,5.84014,5.24809,5.48373,0,0,1,rsweep,f32,0.937963
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,4096,f32,1,8,4,4194304,16,5.95069,5.43173,6.25609,3.10311,0,11.2775,5.94419,5.36827,5.38528,0.001568,0,1,rsweep,f32,0.909421
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,4096,f32,1,8,4,4194304,16,5.21801,5.2152,5.22395,0.0299005,0,12.861,5.21246,0,5.18058,0.001568,0,1,rsweep,f32,0.993921
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,4096,f32,1,8,4,4194304,16,5.21565,5.21302,5.22001,0.0106098,0,12.8668,5.20979,0,5.18082,0,0,1,rsweep,f32,0.994459
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,4096,f32,1,8,16,16777216,4,8.64222,8.62254,8.66791,0.225373,0,7.76523,8.63469,7.20818,6.18726,0,0,1,rsweep,f32,0.716618
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,4096,f32,1,8,16,16777216,4,8.64073,8.61231,8.6849,0.229928,0,7.76657,8.63334,7.20663,6.15846,0.001568,0,1,rsweep,f32,0.713938
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,4096,f32,1,8,16,16777216,4,5.16066,5.15891,5.16383,0.0131391,0,13.0039,5.15493,0,5.14354,0.001568,0,1,rsweep,f32,0.997802
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,4096,f32,1,8,16,16777216,4,5.15796,5.1572,5.15955,0.0104927,0,13.0107,5.15181,0,5.14398,0,0,1,rsweep,f32,0.998478
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,4096,f32,1,8,64,67108864,1,9.20324,9.18898,9.22197,0.110839,0,7.29188,9.19528,4.03386,5.14901,0,0,1,rsweep,f32,0.559907
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,4096,f32,1,8,64,67108864,1,9.20277,9.18804,9.21406,0.102854,0,7.29225,9.19458,4.02933,5.14966,0.001568,0,1,rsweep,f32,0.560072
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,4096,f32,1,8,64,67108864,1,5.14702,5.14633,5.15136,0.0134194,0,13.0384,5.14134,0,5.13478,0.001568,0,1,rsweep,f32,0.998724
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,4096,f32,1,8,64,67108864,1,5.14382,5.14305,5.14507,0.0110685,0,13.0465,5.13773,0,5.13459,0,0,1,rsweep,f32,0.999393
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,f32,1,8,4,4194304,64,22.0169,21.761,22.4826,0.909341,0,12.1923,22.0103,19.9004,21.5769,0,0,1,rsweep,f32,0.980171
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,f32,1,8,4,4194304,64,22.1687,21.4875,24.1953,1.09147,0,12.1088,22.1623,19.9455,21.5193,0.001568,0,1,rsweep,f32,0.975796
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,f32,1,8,4,4194304,64,20.8377,20.8308,20.8473,0.0106408,0,12.8822,20.8318,0,20.7186,0.001568,0,1,rsweep,f32,0.994586
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,f32,1,8,4,4194304,64,20.8362,20.8336,20.8439,0.0062047,0,12.8831,20.8299,0,20.7203,0,0,1,rsweep,f32,0.994741
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,f32,1,8,16,16777216,16,32.1152,32.0545,32.2516,0.154388,0,8.35851,32.107,30.1907,25.7801,0,0,1,rsweep,f32,0.802708
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,f32,1,8,16,16777216,16,32.119,32.078,32.2848,0.20308,0,8.35754,32.111,30.1928,25.7774,0.001856,0,1,rsweep,f32,0.803031
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,f32,1,8,16,16777216,16,20.611,20.6094,20.62,0.00912217,0,13.0239,20.6049,0,20.573,0.001568,0,1,rsweep,f32,0.99845
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,f32,1,8,16,16777216,16,20.6079,20.6058,20.6145,0.00476191,0,13.0258,20.6018,0,20.5729,0,0,1,rsweep,f32,0.998601
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,f32,1,8,64,67108864,4,26.203,26.1606,28.6263,0.146159,0,10.2445,26.1919,20.9138,21.1475,0,0,1,rsweep,f32,0.807186
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,f32,1,8,64,67108864,4,26.2077,26.1545,26.2628,0.120309,0,10.2426,26.2003,20.9216,21.1582,0.001568,0,1,rsweep,f32,0.807625
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,f32,1,8,64,67108864,4,20.555,20.5528,20.5632,0.0158171,0,13.0594,20.5488,0,20.5369,0.001568,0,1,rsweep,f32,0.999428
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,f32,1,8,64,67108864,4,20.5515,20.5501,20.5637,0.0131643,0,13.0616,20.5454,0,20.537,0,0,1,rsweep,f32,0.999592
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,quant,8192,f32,1,8,256,268435456,1,36.5384,36.4818,36.7815,0.195667,0,7.34666,36.5298,15.9715,20.5435,0,0,1,rsweep,f32,0.562356
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,quant,8192,f32,1,8,256,268435456,1,36.5188,36.4945,36.5502,0.0476771,0,7.35061,36.5107,15.9495,20.5437,0.001568,0,1,rsweep,f32,0.562694
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,quant,8192,f32,1,8,256,268435456,1,20.541,20.5389,20.5543,0.0101584,0,13.0683,20.535,0,20.5284,0.001568,0,1,rsweep,f32,0.999696
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,quant,8192,f32,1,8,256,268435456,1,20.539,20.5338,20.5443,0.0185643,0,13.0696,20.5322,0,20.5291,0,0,1,rsweep,f32,0.999847
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose_quant,2048,f32,1,8,4,4194304,4,27.9424,26.1767,28.3377,0.855506,0,0.600422,27.936,27.521,1.33608,0,0,1,rsweep,f32,0.0478199
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose_quant,2048,f32,1,8,4,4194304,4,1.7443,1.62745,1.83496,3.85801,0,9.61831,1.7376,1.27772,1.34677,0.076384,0,1,rsweep,f32,0.773897
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose_quant,2048,f32,1,8,4,4194304,4,1.38838,1.38382,1.39595,0.536568,0,12.084,1.38227,0,1.29814,0.072336,0,1,rsweep,f32,0.939306
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose_quant,2048,f32,1,8,4,4194304,4,1.35416,1.35002,1.35764,0.24692,0,12.3893,1.34869,0,1.29768,0.157184,0,1,rsweep,f32,0.961904
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,transpose_quant,2048,f32,1,8,16,16777216,1,19.6091,16.3109,22.9197,25.8434,1,0.855584,19.6028,18.2909,1.3013,0,0,1,rsweep,f32,0.0663146
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,transpose_quant,2048,f32,1,8,16,16777216,1,2.87662,2.85347,2.89189,0.607683,0,5.83227,2.86917,1.47808,1.30203,0.074608,0,1,rsweep,f32,0.45393
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,transpose_quant,2048,f32,1,8,16,16777216,1,1.37412,1.36979,1.37728,0.11572,0,12.2094,1.36832,0,1.2881,0.075552,0,1,rsweep,f32,0.941342
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,transpose_quant,2048,f32,1,8,16,16777216,1,1.36679,1.36319,1.37323,0.429959,0,12.2749,1.36194,0,1.28683,0.067504,0,1,rsweep,f32,0.945089
