# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: matrix
# config.methods: both
# config.n: 8192
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 1; 2; 4; 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/r2_gen4_matrix_tsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-23T00:34:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 35.86
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,1,16,16777216,16,27.2461,24.2171,32.2887,6.23776,1,9.85227,26.6145,23.6646,10.174,1.63848,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,s8,0.25,1,64,67108864,1,445.848,420.055,532.008,2.84895,0,0.602078,436.733,426.693,19.8187,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,1,64,67108864,4,23.0533,22.3465,23.7763,2.31315,0,11.6441,22.5372,18.7001,10.0401,1.5779,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,1,256,268435456,1,29.5516,28.8135,32.7341,2.35051,0,9.0836,28.9023,17.6106,10.014,1.58022,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,1,4,4194304,16,10.2593,9.52915,10.9485,3.11395,0,26.165,10.0165,9.27757,2.59722,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,8192,s8,0.25,1,4,4194304,64,20.3612,19.7861,22.4075,3.99184,0,13.1837,19.9096,18.4664,10.3351,0.594288,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,1,16,16777216,4,10.0222,9.42449,12.7037,7.46764,1,26.7842,9.776,9.23905,2.51682,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,8192,s8,0.25,1,16,16777216,16,20.5779,19.7896,21.0717,2.23101,0,13.0448,20.1216,18.7316,10.1001,0.605728,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,8192,s8,0.25,1,64,67108864,1,12.0676,11.7257,12.8786,3.28005,0,22.2442,11.7804,9.4304,2.50515,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,8192,s8,0.25,1,64,67108864,4,22.3474,21.6863,23.0163,2.7326,0,12.012,21.8387,18.9252,10.0441,0.607776,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,8192,s8,0.25,1,256,268435456,1,29.852,28.4247,31.0695,4.35665,0,8.99222,29.1369,18.7316,10.0385,0.665744,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,16,249.953,240.647,260.372,3.55315,0,1.07394,244.699,248.334,10.1921,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,8192,s8,0.25,1,4,4194304,64,24.7482,22.4017,28.7865,12.6388,1,10.8467,24.1833,20.3817,10.3953,1.66733,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,8192,s8,0.25,1,16,16777216,4,244.727,239.763,253.549,1.74148,0,1.09688,239.664,241.775,9.88117,0,0,1,matrix,s8
