machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,blocked_transpose,4096,f32,1,1,4,4194304,16,9.67227,9.61779,9.72471,0.643563,0,6.93828,9.66528,9.12279,5.24603,0,0,1,matrix,f32,0.542762
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,blocked_transpose,4096,f32,1,1,4,4194304,16,9.87657,9.78279,16.571,1.007,0,6.79476,9.86949,9.04392,5.24787,0.288048,0,1,matrix,f32,0.53124
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,blocked_transpose,4096,f32,1,1,4,4194304,16,5.51232,5.50745,5.51443,0.043931,0,12.1743,5.50682,0,5.18278,0.292928,0,1,matrix,f32,0.941237
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,blocked_transpose,4096,f32,1,1,4,4194304,16,5.24769,5.24081,5.25164,0.0430115,0,12.7883,5.2421,0,5.18453,0.41304,0,1,matrix,f32,0.988893
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,blocked_transpose,4096,f32,1,1,16,16777216,4,10.375,10.3192,10.4232,0.277113,0,6.4683,10.368,8.96238,5.19133,0,0,1,matrix,f32,0.500705
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,blocked_transpose,4096,f32,1,1,16,16777216,4,7.52981,7.50863,7.55459,0.224843,0,8.91242,7.5216,5.83483,5.19126,0.288016,0,1,matrix,f32,0.690213
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,blocked_transpose,4096,f32,1,1,16,16777216,4,5.44992,5.44801,5.45548,0.0342038,0,12.3137,5.44374,0,5.1464,0.287984,0,1,matrix,f32,0.945323
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,blocked_transpose,4096,f32,1,1,16,16777216,4,5.23929,5.23733,5.24264,0.0355196,0,12.8088,5.2339,0,5.14608,0.315072,0,1,matrix,f32,0.983274
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,blocked_transpose,4096,f32,1,1,64,67108864,1,13.4985,13.4341,13.5572,0.33653,0,4.97156,13.49,8.33106,5.14795,0,0,1,matrix,f32,0.381664
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,blocked_transpose,4096,f32,1,1,64,67108864,1,10.4501,10.4363,10.4763,0.146734,0,6.42184,10.4434,4.99387,5.14942,0.287792,0,1,matrix,f32,0.493101
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,blocked_transpose,4096,f32,1,1,64,67108864,1,5.43586,5.43385,5.45823,0.0533166,0,12.3456,5.43046,0,5.13712,0.288112,0,1,matrix,f32,0.946066
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,blocked_transpose,4096,f32,1,1,64,67108864,1,5.43522,5.43365,5.43884,0.0217924,0,12.347,5.42982,0,5.1359,0.285744,0,1,matrix,f32,0.945871
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,convert_f16,2048,f16,0.5,1,4,4194304,2,1.81906,1.80073,1.84373,1.21984,0,9.22299,1.81067,1.45007,0.666464,0,0,1,matrix,f16,0.367612
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,convert_f16,2048,f16,0.5,1,4,4194304,4,2.66106,2.64347,2.68936,0.742462,0,6.3047,2.65421,2.22679,1.30984,0.051488,0,1,matrix,f16,0.493827
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,convert_f16,2048,f16,0.5,1,4,4194304,4,1.36263,1.36179,1.36417,0.0501637,0,12.3124,1.35712,0,1.29741,0.050416,0,1,matrix,f16,0.95605
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,convert_f16,2048,f16,0.5,1,4,4194304,4,1.32771,1.32667,1.32845,0.0579475,0,12.6362,1.32253,0,1.2965,0.056512,0,1,matrix,f16,0.980373
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,a,convert_f16,2048,f16,0.5,1,16,8388608,1,2.05645,2.0429,2.07703,0.33875,0,8.15833,2.04997,1.38156,0.657504,0,0,1,matrix,f16,0.320676
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b,convert_f16,2048,f16,0.5,1,16,16777216,1,2.60275,2.59568,2.61524,0.3501,0,6.44595,2.59576,1.23251,1.29984,0.0508,0,1,matrix,f16,0.500623
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_fair,convert_f16,2048,f16,0.5,1,16,16777216,1,1.3491,1.34818,1.35154,0.068472,0,12.4359,1.34334,0,1.28819,0.050352,0,1,matrix,f16,0.958928
epyc7351-2080ti,NVIDIA GeForce RTX 2080 Ti,b_pipelined,convert_f16,2048,f16,0.5,1,16,16777216,1,1.34897,1.3432,1.35008,0.122826,0,12.4371,1.34382,0,1.28701,0.045072,0,1,matrix,f16,0.957833
