# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.numactl: 
# config.transforms: rsweep
# config.methods: all
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/bp_rsweep_7800x3d-4070tis.csv
# calibration.timestamp: 2026-08-11T22:08:14+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '2610 MHz', 'clocks_mem': '10251 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 39.87
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,2048,f32,1,8,16,16777216,1,0.632994,0.605494,0.671556,3.04367,0,26.5045,0.665392,0,0.6316,0.001344,0,1,rsweep,f32,0.964936
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,quant,2048,f32,1,8,16,16777216,1,0.636839,0.623607,0.665734,2.55331,0,26.3445,0.670688,0,0.640128,0,0,1,rsweep,f32,0.955027
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,2048,f32,0.5,8,4,4194304,2,0.649893,0.581627,0.762302,12.5472,1,25.8154,0.679424,0.321252,0.378688,0,0.110688,1,rsweep,f16,0.556676
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,2048,f32,0.5,8,16,8388608,1,0.579084,0.527107,0.613953,3.9015,0,28.972,0.60392,0.129144,0.360816,0,0.063456,1,rsweep,f16,0.592261
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,2048,f32,0.25,8,4,4194304,1,0.451641,0.412502,0.490126,4.85324,0,37.1472,0.466944,0.133211,0.209616,0,0.068608,1,rsweep,s8,0.445371
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,2048,f32,0.125,8,4,2097152,1,0.378166,0.321828,0.624948,27.5678,1,44.3646,0.365568,0.16038,0.11624,0,0.070048,1,rsweep,s4,0.277711
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,1,8,4,4194304,4,4.07709,3.95218,4.59872,4.2262,0,4.115,4.47355,3.80796,0.643776,0,0,1,rsweep,f32,0.14418
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,2048,f32,1,8,4,4194304,4,1.12221,0.98111,1.2582,14.4495,1,14.9501,1.20158,0.701379,0.710752,0.052464,0,1,rsweep,f32,0.611827
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,2048,f32,1,8,4,4194304,4,0.693804,0.667143,0.740244,3.50078,0,24.1815,0.7232,0,0.663888,0.04536,0,1,rsweep,f32,0.915311
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,2048,f32,1,8,4,4194304,4,0.709571,0.670093,0.722215,4.33462,0,23.6442,0.74592,0,0.659264,0.117728,0,1,rsweep,f32,0.889484
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,1,8,16,16777216,1,2.90286,2.39511,3.69549,37.9042,1,5.77955,3.16806,2.27366,0.630016,0,0,1,rsweep,f32,0.204457
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,2048,f32,1,8,16,16777216,1,1.30548,1.25009,1.39853,3.83205,0,12.8514,1.39622,0.594891,0.665232,0.048704,0,1,rsweep,f32,0.473548
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,2048,f32,1,8,16,16777216,1,0.717031,0.688568,0.731775,2.28173,0,23.3982,0.755968,0,0.674512,0.06232,0,1,rsweep,f32,0.889561
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,2048,f32,1,8,16,16777216,1,0.676335,0.653274,0.732376,2.83229,0,24.8061,0.703168,0,0.629888,0.016384,0,1,rsweep,f32,0.898059
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.5,8,4,4194304,2,2.40671,2.30184,3.55505,25.6141,1,6.97101,2.63258,2.0977,0.375216,0,0.099808,1,rsweep,f16,0.132954
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.5,8,16,8388608,1,2.28479,2.21582,2.84471,2.4525,0,7.343,2.49483,1.86483,0.356864,0,0.049264,1,rsweep,f16,0.140534
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.25,8,4,4194304,1,3.0024,2.49963,3.51194,15.1808,1,5.58794,3.27648,2.73675,0.202048,0,0.05736,1,rsweep,s8,0.0596826
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,2048,f32,0.125,8,4,2097152,1,2.98474,2.42277,3.55509,21.0595,1,5.62099,3.25832,2.76659,0.123072,0,0.062672,1,rsweep,s4,0.0366939
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,1,8,4,4194304,4,3.254,3.13328,3.80768,9.32689,1,5.15587,3.5627,2.99185,0.64424,0,0,1,rsweep,f32,0.180561
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,2048,f32,1,8,4,4194304,4,1.0676,1.01815,1.23521,6.0078,1,15.7148,1.14971,0.674273,0.71728,0.08528,0,1,rsweep,f32,0.624713
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,nchw_nhwc_quant,2048,f32,1,8,4,4194304,4,0.737348,0.709141,0.775253,4.90413,0,22.7535,0.77056,0,0.664144,0.091968,0,1,rsweep,f32,0.864249
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,nchw_nhwc_quant,2048,f32,1,8,4,4194304,4,0.676285,0.658241,0.703753,2.06082,0,24.8079,0.703408,0,0.640608,0.090832,0,1,rsweep,f32,0.912608
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,1,8,16,16777216,1,2.57057,2.32757,2.95813,20.1945,1,6.52666,2.75981,1.92785,0.630064,0,0,1,rsweep,f32,0.228226
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,nchw_nhwc_quant,2048,f32,1,8,16,16777216,1,1.34872,1.29104,1.37836,2.90892,0,12.4393,1.43923,0.606245,0.652032,0.09504,0,1,rsweep,f32,0.458992
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,nchw_nhwc_quant,2048,f32,1,8,16,16777216,1,0.727898,0.695345,0.769867,3.32025,0,23.0489,0.761856,0,0.65824,0.094128,0,1,rsweep,f32,0.86159
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,nchw_nhwc_quant,2048,f32,1,8,16,16777216,1,0.701604,0.685184,0.805577,5.64645,1,23.9127,0.737232,0,0.631376,0.05632,0,1,rsweep,f32,0.860126
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,0.5,8,4,4194304,2,2.2718,1.74713,3.098,41.7902,1,7.38498,2.48114,1.98511,0.397504,0,0.099072,1,rsweep,f16,0.14995
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,0.5,8,16,8388608,1,1.89904,1.75201,2.80921,34.3498,1,8.83456,2.0693,1.48771,0.358272,0,0.05488,1,rsweep,f16,0.1632
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,0.25,8,4,4194304,1,2.45958,2.03753,2.55662,8.14269,1,6.82116,2.6853,2.18392,0.17904,0,0.051296,1,rsweep,s8,0.075146
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,nchw_nhwc_quant,2048,f32,0.125,8,4,2097152,1,2.39325,2.09053,2.60367,6.92347,1,7.01022,2.61067,2.19167,0.124848,0,0.064224,1,rsweep,s4,0.0468802
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,4,4194304,16,3.82998,3.351,4.53356,18.6157,1,17.522,4.2005,3.16056,2.56032,0,0,1,rsweep,f32,0.61842
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,4,4194304,16,3.795,3.52975,4.33566,9.46451,1,17.6835,4.1515,2.91274,2.62368,0.258272,0,1,rsweep,f32,0.646355
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,4,4194304,16,2.64848,2.6106,2.70959,1.16814,0,25.3386,2.87488,0,2.58717,0.255408,0,1,rsweep,f32,0.898687
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,4,4194304,16,2.43442,2.40684,2.48462,1.04932,0,27.5667,2.64235,0,2.55624,0.38144,0,1,rsweep,f32,0.967585
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,16,16777216,4,3.07656,2.85873,3.24203,4.06909,0,21.8129,3.34426,2.32744,2.51262,0,0,1,rsweep,f32,0.753641
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,16,16777216,4,3.5203,3.41321,3.64817,2.59235,0,19.0634,3.85317,2.53492,2.55861,0.258576,0,1,rsweep,f32,0.662969
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,16,16777216,4,2.60421,2.55799,2.6407,1.36162,0,25.7694,2.82624,0,2.54778,0.2648,0,1,rsweep,f32,0.90153
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,16,16777216,4,2.39694,2.38351,2.46795,1.24907,0,27.9977,2.61784,0,2.5165,0.252928,0,1,rsweep,f32,0.961904
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,64,67108864,1,4.08746,3.8335,4.3692,4.22975,0,16.4182,4.46744,1.74585,2.50486,0,0,1,rsweep,f32,0.562047
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,64,67108864,1,4.86958,4.81176,4.90791,0.813577,0,13.7813,5.34784,2.27077,2.53627,0.26,0,1,rsweep,f32,0.474242
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,64,67108864,1,2.55048,2.52921,2.57481,0.627952,0,26.3123,2.79019,0,2.52275,0.255392,0,1,rsweep,f32,0.904902
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,64,67108864,1,2.5349,2.52091,2.58756,0.936518,0,26.474,2.76363,0,2.50341,0.217088,0,1,rsweep,f32,0.90591
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,4,4194304,8,2.83079,2.47474,3.28157,13.5019,1,23.7068,3.10477,2.03447,1.53056,0,0.532016,1,rsweep,f16,0.490785
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,16,16777216,2,2.8765,2.61473,3.13158,5.82116,1,23.33,3.13139,1.99117,1.33299,0,0.249776,1,rsweep,f16,0.427697
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.5,8,64,33554432,1,4.61243,4.28751,5.19026,6.36176,1,14.5496,5.06522,3.18055,1.27074,0,0.202304,1,rsweep,f16,0.25362
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.25,8,4,4194304,4,1.45945,1.35921,1.64946,4.61199,0,45.9825,1.58136,1.06199,0.729664,0,0.29808,1,rsweep,s8,0.45581
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.25,8,16,16777216,1,1.28256,1.20673,1.35975,5.81093,1,52.3241,1.3736,0.473604,0.64144,0,0.1776,1,rsweep,s8,0.46898
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.125,8,4,4194304,2,1.17131,1.10715,1.34616,6.20856,1,57.2937,1.25795,0.762707,0.37632,0,0.2348,1,rsweep,s4,0.294377
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,0.125,8,16,8388608,1,1.12824,1.04246,1.28133,8.28754,1,59.4808,1.2119,0.577868,0.331248,0,0.204368,1,rsweep,s4,0.27636
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,4,4194304,16,3.39244,3.22998,3.7854,6.98133,1,19.7819,3.72539,2.84625,2.5589,0,0,1,rsweep,f32,0.694946
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,quant,4096,f32,1,8,4,4194304,16,3.50075,3.28318,4.05249,8.23373,1,19.1698,3.84419,2.94983,2.55952,0.001344,0,1,rsweep,f32,0.667521
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,quant,4096,f32,1,8,4,4194304,16,2.36749,2.35022,2.39315,0.624342,0,28.346,2.58046,0,2.55186,0.001328,0,1,rsweep,f32,0.989492
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,quant,4096,f32,1,8,4,4194304,16,2.38368,2.35868,2.41089,0.856239,0,28.1535,2.58542,0,2.55744,0,0,1,rsweep,f32,0.989868
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,quant,4096,f32,1,8,16,16777216,4,3.30257,3.13206,3.4088,2.72636,0,20.3202,3.58438,2.5675,2.51568,0,0,1,rsweep,f32,0.703486
