# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.numactl: 
# config.transforms: matrix
# config.methods: all
# config.n: 2048; 4096; 8192; 16384
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/bp_matrix_nsweep_7800x3d-4070tis.csv
# calibration.timestamp: 2026-08-11T22:08:14+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '2610 MHz', 'clocks_mem': '10251 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 39.87
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,2048,f16,0.5,8,4,4194304,4,1.05563,1.00199,1.11947,5.75472,1,15.8931,1.10224,0.698001,0.714256,0.047008,0,1,matrix,f16,0.653903
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,2048,f16,0.5,8,4,4194304,4,0.718568,0.685368,0.76285,5.07495,1,23.3481,0.729472,0,0.664992,0.050272,0,1,matrix,f16,0.912638
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,2048,f16,0.5,8,4,4194304,4,0.707118,0.670427,0.760837,5.0592,1,23.7262,0.727728,0,0.648192,0.048544,0,1,matrix,f16,0.915226
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,convert_f16,2048,f16,0.5,8,16,8388608,1,0.528197,0.484263,0.605458,5.60662,1,31.7632,0.497024,0.14861,0.31792,0,0,1,matrix,f16,0.641939
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,convert_f16,2048,f16,0.5,8,16,16777216,1,1.36292,1.3193,1.41871,2.57776,0,12.3098,1.40482,0.62756,0.642992,0.056512,0,1,matrix,f16,0.462198
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,convert_f16,2048,f16,0.5,8,16,16777216,1,0.728854,0.690852,0.749908,3.51596,0,23.0186,0.7196,0,0.66064,0.052112,0,1,matrix,f16,0.917822
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,convert_f16,2048,f16,0.5,8,16,16777216,1,0.706502,0.676044,0.731567,2.08726,0,23.7469,0.6928,0,0.630192,0.01536,0,1,matrix,f16,0.914131
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,4096,f32,1,8,4,4194304,16,19.0614,17.9124,20.3635,4.54464,0,3.52067,20.6356,18.4604,2.57059,0,0,1,matrix,f32,0.125792
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,4096,f32,1,8,4,4194304,16,3.87071,3.68612,4.09023,6.04366,1,17.3376,4.16922,3.09043,2.61629,0.262384,0,1,matrix,f32,0.631183
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose,4096,f32,1,8,4,4194304,16,2.68823,2.6633,2.72575,0.930334,0,24.964,2.8676,0,2.57427,0.265168,0,1,matrix,f32,0.897233
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose,4096,f32,1,8,4,4194304,16,2.4894,2.46091,2.51411,0.858098,0,26.9578,2.65085,0,2.55741,0.475136,0,1,matrix,f32,0.966601
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,4096,f32,1,8,16,16777216,4,14.4241,12.713,17.2594,8.38792,1,4.65254,15.597,13.6996,2.51776,0,0,1,matrix,f32,0.161517
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,4096,f32,1,8,16,16777216,4,3.66742,3.54842,3.80158,3.69972,0,18.2986,3.89171,2.65888,2.5663,0.270752,0,1,matrix,f32,0.659366
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose,4096,f32,1,8,16,16777216,4,2.66655,2.6301,2.7203,1.50337,0,25.1669,2.82566,0,2.54083,0.26888,0,1,matrix,f32,0.899971
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose,4096,f32,1,8,16,16777216,4,2.49379,2.47364,2.53615,0.830102,0,26.9104,2.65032,0,2.5149,0.390144,0,1,matrix,f32,0.948981
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose,4096,f32,1,8,64,67108864,1,13.3602,10.9461,15.7736,22.4363,1,5.02305,14.4281,10.9387,2.50947,0,0,1,matrix,f32,0.173851
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose,4096,f32,1,8,64,67108864,1,4.98304,4.92752,5.04048,1.2007,0,13.4675,5.35235,2.31483,2.5435,0.274496,0,1,matrix,f32,0.473645
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose,4096,f32,1,8,64,67108864,1,2.65359,2.6059,2.71277,1.37288,0,25.2899,2.82619,0,2.53194,0.272848,0,1,matrix,f32,0.899103
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose,4096,f32,1,8,64,67108864,1,2.62276,2.59257,2.66491,1.1908,0,25.5871,2.79573,0,2.50395,0.222208,0,1,matrix,f32,0.898006
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,4,4194304,16,3.65656,3.49589,3.85041,2.40599,0,18.353,3.93194,3.14998,2.55714,0,0,1,matrix,f32,0.652772
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,4,4194304,16,3.87945,3.62892,4.40649,9.19008,1,17.2986,4.17376,3.08587,2.6088,0.253696,0,1,matrix,f32,0.635338
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,4,4194304,16,2.70178,2.66632,2.75286,0.961145,0,24.8388,2.87014,0,2.58166,0.25288,0,1,matrix,f32,0.899753
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,blocked_transpose,4096,f32,1,8,4,4194304,16,2.48843,2.45318,2.5532,2.07974,0,26.9684,2.64894,0,2.55886,0.380928,0,1,matrix,f32,0.967166
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,4096,f32,1,8,16,16777216,4,3.23879,3.02747,3.46364,3.51878,0,20.7203,3.44909,2.51358,2.52178,0,0,1,matrix,f32,0.732045
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,4096,f32,1,8,16,16777216,4,3.57565,3.45134,3.73285,2.47408,0,18.7683,3.83078,2.61218,2.56995,0.258048,0,1,matrix,f32,0.67057
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,blocked_transpose,4096,f32,1,8,16,16777216,4,2.6481,2.60898,2.68363,1.28705,0,25.3423,2.8201,0,2.54275,0.260128,0,1,matrix,f32,0.903059
